time,lat,lon,sss_smap
2015-12-06 12:00:00,20.875,37.625,39.69752883911133
2015-12-07 12:00:00,20.875,37.625,39.40131378173828
2015-12-08 12:00:00,20.875,37.625,39.40131378173828
2015-12-09 12:00:00,20.875,37.625,39.268680572509766
2015-12-10 12:00:00,20.875,37.625,39.268680572509766
2015-12-11 12:00:00,20.875,37.625,39.315696716308594
2015-12-12 12:00:00,20.875,37.625,39.41217803955078
2015-12-13 12:00:00,20.875,37.625,39.41217803955078
2015-12-14 12:00:00,20.875,37.625,39.097503662109375
2015-12-15 12:00:00,20.875,37.625,39.34596633911133
2015-12-16 12:00:00,20.875,37.625,39.34596633911133
2015-12-17 12:00:00,20.875,37.625,39.480804443359375
2015-12-18 12:00:00,20.875,37.625,39.480804443359375
2015-12-19 12:00:00,20.875,37.625,39.45757293701172
2015-12-20 12:00:00,20.875,37.625,39.42522048950195
2015-12-21 12:00:00,20.875,37.625,39.42522048950195
2015-12-22 12:00:00,20.875,37.625,39.43999099731445
2015-12-23 12:00:00,20.875,37.625,39.4133186340332
2015-12-24 12:00:00,20.875,37.625,39.4133186340332
2015-12-25 12:00:00,20.875,37.625,39.231990814208984
2015-12-26 12:00:00,20.875,37.625,39.231990814208984
2015-12-27 12:00:00,20.875,37.625,39.231990814208984
2015-12-28 12:00:00,20.875,37.625,39.27336120605469
2015-12-29 12:00:00,20.875,37.625,39.27336120605469
2015-12-30 12:00:00,20.875,37.625,39.407012939453125
2015-12-31 12:00:00,20.875,37.625,39.27039337158203
2016-01-01 12:00:00,20.875,37.625,39.27039337158203
2016-01-02 12:00:00,20.875,37.625,39.470191955566406
2016-01-03 12:00:00,20.875,37.625,39.470191955566406
2016-01-04 12:00:00,20.875,37.625,39.470191955566406
2016-01-05 12:00:00,20.875,37.625,39.20506286621094
2016-01-06 12:00:00,20.875,37.625,39.20506286621094
2016-01-07 12:00:00,20.875,37.625,39.11467742919922
2016-01-08 12:00:00,20.875,37.625,39.18587112426758
2016-01-09 12:00:00,20.875,37.625,39.18587112426758
2016-01-10 12:00:00,20.875,37.625,39.16466522216797
2016-01-11 12:00:00,20.875,37.625,39.16466522216797
2016-01-12 12:00:00,20.875,37.625,39.16466522216797
2016-01-13 12:00:00,20.875,37.625,39.060733795166016
2016-01-14 12:00:00,20.875,37.625,39.060733795166016
2016-01-15 12:00:00,20.875,37.625,38.761260986328125
2016-01-16 12:00:00,20.875,37.625,38.701499938964844
2016-01-17 12:00:00,20.875,37.625,38.701499938964844
2016-01-18 12:00:00,20.875,37.625,38.60234069824219
2016-01-19 12:00:00,20.875,37.625,38.60234069824219
2016-01-20 12:00:00,20.875,37.625,38.60234069824219
2016-01-21 12:00:00,20.875,37.625,38.70500564575195
2016-01-22 12:00:00,20.875,37.625,38.70500564575195
2016-01-23 12:00:00,20.875,37.625,38.954627990722656
2016-01-24 12:00:00,20.875,37.625,38.81404495239258
2016-01-25 12:00:00,20.875,37.625,38.81404495239258
2016-01-26 12:00:00,20.875,37.625,38.63197326660156
2016-01-27 12:00:00,20.875,37.625,38.63197326660156
2016-01-28 12:00:00,20.875,37.625,38.63197326660156
2016-01-29 12:00:00,20.875,37.625,38.92629623413086
2016-01-30 12:00:00,20.875,37.625,38.92629623413086
2016-01-31 12:00:00,20.875,37.625,38.86219024658203
2016-02-01 12:00:00,20.875,37.625,38.8554573059082
2016-02-02 12:00:00,20.875,37.625,38.8554573059082
2016-02-03 12:00:00,20.875,37.625,38.90232467651367
2016-02-04 12:00:00,20.875,37.625,38.90232467651367
2016-02-05 12:00:00,20.875,37.625,38.90232467651367
2016-02-06 12:00:00,20.875,37.625,38.68766784667969
2016-02-07 12:00:00,20.875,37.625,38.68766784667969
2016-02-08 12:00:00,20.875,37.625,38.7510871887207
2016-02-09 12:00:00,20.875,37.625,38.98441696166992
2016-02-10 12:00:00,20.875,37.625,38.98441696166992
2016-02-11 12:00:00,20.875,37.625,39.059112548828125
2016-02-12 12:00:00,20.875,37.625,39.059112548828125
2016-02-13 12:00:00,20.875,37.625,39.059112548828125
2016-02-14 12:00:00,20.875,37.625,38.99290466308594
2016-02-15 12:00:00,20.875,37.625,38.99290466308594
2016-02-16 12:00:00,20.875,37.625,38.88945770263672
2016-02-17 12:00:00,20.875,37.625,38.786460876464844
2016-02-18 12:00:00,20.875,37.625,38.786460876464844
2016-02-19 12:00:00,20.875,37.625,38.69437026977539
2016-02-20 12:00:00,20.875,37.625,38.69437026977539
2016-02-21 12:00:00,20.875,37.625,38.69437026977539
2016-02-22 12:00:00,20.875,37.625,38.452064514160156
2016-02-23 12:00:00,20.875,37.625,38.452064514160156
2016-02-24 12:00:00,20.875,37.625,38.541290283203125
2016-02-25 12:00:00,20.875,37.625,38.482879638671875
2016-02-26 12:00:00,20.875,37.625,38.482879638671875
2016-02-27 12:00:00,20.875,37.625,38.50391387939453
2016-02-28 12:00:00,20.875,37.625,38.50391387939453
2016-02-29 12:00:00,20.875,37.625,38.50391387939453
2016-03-01 12:00:00,20.875,37.625,38.62757110595703
2016-03-02 12:00:00,20.875,37.625,38.62757110595703
2016-03-03 12:00:00,20.875,37.625,38.767677307128906
2016-03-04 12:00:00,20.875,37.625,38.767677307128906
2016-03-05 12:00:00,20.875,37.625,38.767677307128906
2016-03-06 12:00:00,20.875,37.625,38.67366027832031
2016-03-07 12:00:00,20.875,37.625,38.67366027832031
2016-03-08 12:00:00,20.875,37.625,38.67366027832031
2016-03-09 12:00:00,20.875,37.625,38.29533386230469
2016-03-10 12:00:00,20.875,37.625,38.29533386230469
2016-03-11 12:00:00,20.875,37.625,37.94587326049805
2016-03-12 12:00:00,20.875,37.625,37.96209716796875
2016-03-13 12:00:00,20.875,37.625,37.96209716796875
2016-03-14 12:00:00,20.875,37.625,37.815643310546875
2016-03-15 12:00:00,20.875,37.625,37.815643310546875
2016-03-16 12:00:00,20.875,37.625,37.815643310546875
2016-03-17 12:00:00,20.875,37.625,37.96007537841797
2016-03-18 12:00:00,20.875,37.625,37.96007537841797
2016-03-19 12:00:00,20.875,37.625,38.30069351196289
2016-03-20 12:00:00,20.875,37.625,38.22931671142578
2016-03-21 12:00:00,20.875,37.625,38.22931671142578
2016-03-22 12:00:00,20.875,37.625,38.56217956542969
2016-03-23 12:00:00,20.875,37.625,38.56217956542969
2016-03-24 12:00:00,20.875,37.625,38.56217956542969
2016-03-25 12:00:00,20.875,37.625,38.59442901611328
2016-03-26 12:00:00,20.875,37.625,38.59442901611328
2016-03-27 12:00:00,20.875,37.625,38.40338897705078
2016-03-28 12:00:00,20.875,37.625,38.59719467163086
2016-03-29 12:00:00,20.875,37.625,38.59719467163086
2016-03-30 12:00:00,20.875,37.625,38.31719970703125
2016-03-31 12:00:00,20.875,37.625,38.31719970703125
2016-04-01 12:00:00,20.875,37.625,38.31719970703125
2016-04-02 12:00:00,20.875,37.625,37.70804977416992
2016-04-03 12:00:00,20.875,37.625,37.70804977416992
2016-04-04 12:00:00,20.875,37.625,37.78905487060547
2016-04-05 12:00:00,20.875,37.625,38.03297805786133
2016-04-06 12:00:00,20.875,37.625,38.03297805786133
2016-04-07 12:00:00,20.875,37.625,37.93452072143555
2016-04-08 12:00:00,20.875,37.625,37.93452072143555
2016-04-09 12:00:00,20.875,37.625,37.93452072143555
2016-04-10 12:00:00,20.875,37.625,38.355281829833984
2016-04-11 12:00:00,20.875,37.625,38.355281829833984
2016-04-12 12:00:00,20.875,37.625,38.24077606201172
2016-04-13 12:00:00,20.875,37.625,37.81014633178711
2016-04-14 12:00:00,20.875,37.625,37.81014633178711
2016-04-15 12:00:00,20.875,37.625,38.53923797607422
2016-04-16 12:00:00,20.875,37.625,38.53923797607422
2016-04-17 12:00:00,20.875,37.625,38.53923797607422
2016-04-18 12:00:00,20.875,37.625,38.0247688293457
2016-04-19 12:00:00,20.875,37.625,38.0247688293457
2016-04-20 12:00:00,20.875,37.625,37.90702819824219
2016-04-21 12:00:00,20.875,37.625,38.0051155090332
2016-04-22 12:00:00,20.875,37.625,38.0051155090332
2016-04-23 12:00:00,20.875,37.625,37.78022766113281
2016-04-24 12:00:00,20.875,37.625,37.78022766113281
2016-04-25 12:00:00,20.875,37.625,37.78022766113281
2016-04-26 12:00:00,20.875,37.625,37.89651107788086
2016-04-27 12:00:00,20.875,37.625,37.89651107788086
2016-04-28 12:00:00,20.875,37.625,38.010746002197266
2016-04-29 12:00:00,20.875,37.625,38.2575569152832
2016-04-30 12:00:00,20.875,37.625,38.2575569152832
2016-05-01 12:00:00,20.875,37.625,38.42173385620117
2016-05-02 12:00:00,20.875,37.625,38.42173385620117
2016-05-03 12:00:00,20.875,37.625,38.42173385620117
2016-05-04 12:00:00,20.875,37.625,38.393150329589844
2016-05-05 12:00:00,20.875,37.625,38.393150329589844
2016-05-06 12:00:00,20.875,37.625,38.25292205810547
2016-05-07 12:00:00,20.875,37.625,37.95803451538086
2016-05-08 12:00:00,20.875,37.625,37.95803451538086
2016-05-09 12:00:00,20.875,37.625,37.842872619628906
2016-05-10 12:00:00,20.875,37.625,37.842872619628906
2016-05-11 12:00:00,20.875,37.625,37.842872619628906
2016-05-12 12:00:00,20.875,37.625,37.98252487182617
2016-05-13 12:00:00,20.875,37.625,37.98252487182617
2016-05-14 12:00:00,20.875,37.625,38.070682525634766
2016-05-15 12:00:00,20.875,37.625,37.99044418334961
2016-05-16 12:00:00,20.875,37.625,37.99044418334961
2016-05-17 12:00:00,20.875,37.625,38.04780578613281
2016-05-18 12:00:00,20.875,37.625,38.04780578613281
2016-05-19 12:00:00,20.875,37.625,38.04780578613281
2016-05-20 12:00:00,20.875,37.625,37.79075241088867
2016-05-21 12:00:00,20.875,37.625,37.79075241088867
2016-05-22 12:00:00,20.875,37.625,37.79075241088867
2016-05-23 12:00:00,20.875,37.625,38.099178314208984
2016-05-24 12:00:00,20.875,37.625,38.099178314208984
2016-05-25 12:00:00,20.875,37.625,37.980655670166016
2016-05-26 12:00:00,20.875,37.625,37.980655670166016
2016-05-27 12:00:00,20.875,37.625,37.980655670166016
2016-05-28 12:00:00,20.875,37.625,38.317962646484375
2016-05-29 12:00:00,20.875,37.625,38.317962646484375
